ZCTA,population,land_sqmi,density_sqmi
78516,34960,38.034,919.18
54611,1301,54.141,24.03
57461,286,123.41,2.32
13324,1714,119.345,14.36
17518,1371,14.147,96.91
10976,2215,1.148,1929.44
92070,749,133.172,5.62
39192,1951,149.198,13.08
24079,1644,38.666,42.52
12427,926,41.004,22.58
43463,478,0.007,68285.71
46540,13239,61.118,216.61
52645,3472,71.151,48.8
21649,1938,17.032,113.79
56280,492,69.67,7.06
01929,3605,13.962,258.2
25984,1957,49.148,39.82
98248,28061,70.839,396.12
46595,54,0.228,236.84
53963,13927,83.783,166.23
02650,1017,1.44,706.25
81425,5139,383.411,13.4
56320,8553,53.573,159.65
57476,463,164.46,2.82
39094,3640,163.851,22.22
77615,256,15.178,16.87
07762,8205,2.81,2919.93
60155,7906,1.857,4257.4
22520,5014,91.478,54.81
42252,52,,
10530,13955,3.835,3638.85
21031,25,0.971,25.75
05670,38,,
38103,14025,2.641,5310.49
67476,8,,
26230,95,46.802,2.03
66710,763,69.75,10.94
60479,629,40.807,15.41
27534,31340,72.347,433.19
67142,322,122.873,2.62
23250,0,3.128,0
55429,27570,6.227,4427.49
32459,22104,54.752,403.71
07603,9110,0.756,12050.26
00616,9836,11.53,853.08
21903,5679,12.125,468.37
47846,978,31.521,31.03
95258,3868,3.223,1200.12
62061,1528,24.206,63.12
04043,11692,35.335,330.89
77454,180,19.602,9.18
94306,27527,4.188,6572.83
64804,36995,91.185,405.71
39160,2864,143.593,19.95
83013,425,899.432,0.47
75164,669,2.28,293.42
21874,1847,26.741,69.07
77808,14334,250.041,57.33
89001,1045,2072.626,0.5
10804,15228,4.307,3535.64
75683,3713,56.355,65.89
51563,708,54.848,12.91
97413,757,540.056,1.4
03592,972,329.046,2.95
54156,1514,136.358,11.1
78852,56933,572.659,99.42
68878,542,133.242,4.07
74872,3102,144.48,21.47
27278,28546,101.419,281.47
24553,1553,126.58,12.27
29936,14493,237.399,61.05
13066,12680,14.996,845.56
57475,133,116.371,1.14
42409,2319,86.531,26.8
87712,185,67.029,2.76
50434,424,8.977,47.23
89118,23299,10.58,2202.17
07206,31120,1.598,19474.34
07880,195,0.22,886.36
23899,360,2.505,143.71
80820,537,295.557,1.82
33480,10901,3.967,2747.92
51245,1264,78.538,16.09
39572,1031,10.774,95.69
32202,6550,1.985,3299.75
68945,162,41.006,3.95
81062,1818,238.856,7.61
13343,1543,56.18,27.47
14216,23221,2.772,8376.98
28025,57510,108.888,528.16
43844,3802,124.6,30.51
39097,501,55.882,8.97
77616,859,52.263,16.44
60156,28853,11.296,2554.27
76821,4572,305.006,14.99
18901,28477,20.201,1409.68
32356,65,39.056,1.66
67649,202,90.352,2.24
73852,2509,406.34,6.17
03579,407,549.296,0.74
13363,2290,21.188,108.08
25876,68,4.201,16.19
82084,162,73.536,2.2
63801,22121,209.781,105.45
04571,517,2.117,244.21
25432,113,0.817,138.31
94720,5649,0.622,9081.99
55424,10373,2.437,4256.46
39740,5893,83.147,70.87
83857,1496,64.044,23.36
64763,1646,80.841,20.36
18923,1317,1.738,757.77
22840,5231,26.377,198.32
95470,6122,82.537,74.17
21223,19793,2.632,7520.14
93527,1801,545.428,3.3
94587,68141,19.719,3455.6
45247,23588,21.221,1111.54
77459,81251,32.747,2481.17
84710,308,30.777,10.01
15074,8543,14.973,570.56
43107,3528,29.956,117.77
95252,13851,122.467,113.1
55439,9475,4.775,1984.29
76930,107,180.324,0.59
02903,12309,1.752,7025.68
68305,4338,141.845,30.58
60523,10012,8.955,1118.03
39645,3744,320.981,11.66
04952,1853,30.196,61.37
63038,7132,20.928,340.79
02459,18604,5.003,3718.57
20625,1135,0.494,2297.57
14516,2184,28.325,77.11
19025,7417,2.997,2474.81
00606,5435,42.309,128.46
74871,2174,170.021,12.79
33930,1058,116.825,9.06
76484,1000,106.353,9.4
94534,41122,79.178,519.36
77573,97871,30.109,3250.56
17952,214,3.479,61.51
63868,690,1.589,434.24
43983,651,20.547,31.68
73540,307,55.46,5.54
40078,2777,58.413,47.54
93535,80478,258.008,311.92
45311,5960,91.408,65.2
39189,3696,78.877,46.86
24073,30125,88.742,339.47
12766,524,8.037,65.2
46637,16079,9.647,1666.74
51248,1643,82.818,19.84
63332,1676,53.741,31.19
39571,13942,85.03,163.97
82512,290,413.046,0.7
68946,34,26.455,1.29
29455,26308,107.396,244.96
30082,26786,10.48,2555.92
59645,1703,1669.305,1.02
84045,43369,20.386,2127.39
91423,32536,4.363,7457.25
57552,532,1020.804,0.52
74019,20633,110.142,187.33
39092,3323,107.258,30.98
30253,64108,48.44,1323.45
43436,0,,
80913,6873,26.339,260.94
13656,2945,85.074,34.62
50548,5482,124.147,44.16
03574,2545,90.588,28.09
68936,235,75.319,3.12
47227,1425,49.143,29
82081,30,89.848,0.33
14754,633,16.602,38.13
04572,5228,71.498,73.12
25431,313,14.506,21.58
79537,60,77.919,0.77
55427,24667,7.219,3416.96
89101,44199,5.349,8263.04
83843,25372,120.804,210.03
40337,5461,57.656,94.72
40214,45986,14.901,3086.1
79851,1386,673.309,2.06
41543,460,5.153,89.27
10952,47169,9.125,5169.21
97042,3330,22.426,148.49
21217,31125,2.315,13444.92
42361,620,34.953,17.74
63655,1431,146.856,9.74
71069,492,31.463,15.64
33437,37862,10.823,3498.29
15077,166,1.127,147.29
14880,1475,55.075,26.78
24962,70,3.172,22.07
33848,326,13.178,24.74
12973,136,35.687,3.81
46992,16475,162.052,101.66
50150,827,57.113,14.48
59812,1217,,
78040,36115,6.301,5731.63
60109,520,2.872,181.06
20626,198,1.135,174.45
59456,323,374.561,0.86
27896,18808,34.567,544.1
19026,32749,3.624,9036.7
97355,33236,208.666,159.28
16901,10416,232.547,44.79
21032,8553,17.622,485.36
94539,52609,25.447,2067.39
13068,4464,51.133,87.3
55001,2956,26.337,112.24
63103,8927,2.159,4134.78
53050,7147,68.527,104.29
67953,93,258.739,0.36
45312,1109,27.553,40.25
73622,317,53.969,5.87
12769,382,4.936,77.39
24966,1127,197.049,5.72
62814,1724,70.81,24.35
29458,2354,165.226,14.25
97434,799,107.018,7.47
35040,18819,76.416,246.27
77519,556,41.413,13.43
40913,517,17.677,29.25
83716,21091,516.214,40.86
65081,4377,65.885,66.43
43435,1410,35.877,39.3
95511,77,58.387,1.32
59311,145,1015.559,0.14
79036,4957,64.079,77.36
92322,605,2.989,202.41
16670,52,0.159,327.04
68935,772,121.128,6.37
25878,968,2.034,475.91
15135,4977,4.199,1185.28
70359,9472,9.532,993.71
25425,13404,40.087,334.37
65325,3134,151.711,20.66
29079,26,0.213,122.07
55433,34423,11.615,2963.67
40334,0,0.586,0
97920,25,463.746,0.05
18938,13192,40.929,322.31
63362,9247,36.83,251.07
21703,41766,33.259,1255.78
73734,719,103.738,6.93
59105,34363,103.987,330.45
13207,12383,3.141,3942.38
33351,34582,5.537,6245.62
91708,17308,9.492,1823.43
15072,55,0.068,808.82
67573,187,65.798,2.84
71748,89,,
03251,1484,150.607,9.85
99686,3935,3157.436,1.25
33847,434,1.079,402.22
35953,7020,114.1,61.52
46984,7,0.233,30.04
10040,41581,0.382,108850.79
13404,162,2.946,54.99
89008,792,2173.361,0.36
06231,3645,15.864,229.77
57030,2617,150.197,17.42
55991,1474,54.652,26.97
18944,27405,46.16,593.7
30413,1379,123.48,11.17
01075,17410,17.717,982.67
72901,19966,8.781,2273.77
34762,580,9.137,63.48
76261,203,67.535,3.01
44101,621,0.035,17742.86
67646,704,171.538,4.1
78521,87860,93.194,942.76
75833,3143,245.181,12.82
59082,20,0.293,68.26
31020,1957,107.496,18.21
99742,464,11.049,41.99
33981,14468,24.277,595.96
45324,41273,31.702,1301.91
59935,3359,898.622,3.74
44090,10341,104.066,99.37
31052,9308,70.27,132.46
93534,42290,17.779,2378.65
14425,13582,18.678,727.17
24747,3551,39.766,89.3
90048,20796,1.886,11026.51
53005,22125,14.698,1505.31
62479,784,52.862,14.83
93730,13021,7.969,1633.96
23336,3323,19.317,172.02
19108,162,,
51431,473,39.357,12.02
68755,319,144.908,2.2
47971,1718,55.623,30.89
90717,21319,1.981,10761.74
24845,579,3.331,173.82
93614,11144,114.854,97.03
01860,6707,8.495,789.52
13658,2028,78.706,25.77
80480,1199,1521.024,0.79
86515,3198,110.038,29.06
20762,3075,5.892,521.89
77320,37458,317.909,117.83
79565,351,90.341,3.89
04578,4608,33.441,137.79
79539,218,37.444,5.82
79234,119,118.206,1.01
40150,4824,34.575,139.52
64759,8056,263.733,30.55
92676,1967,66.403,29.62
99740,583,9124.369,0.06
67061,227,114.32,1.99
63361,4477,158.912,28.17
80016,66479,46.249,1437.41
24884,120,22.317,5.38
21219,9873,8.222,1200.8
54634,4514,148.943,30.31
13204,19511,4.366,4468.85
67547,1658,301.001,5.51
71745,82,1.504,54.52
49061,1924,37.474,51.34
03256,2473,37.708,65.58
46989,5403,33.6,160.8
23962,498,47.257,10.54
99709,29734,508.675,58.45
41171,4586,125.101,36.66
89425,372,711.247,0.52
84759,2209,496.766,4.45
56574,261,59.006,4.42
55985,1644,90.735,18.12
76798,2903,0.035,82942.86
30427,11892,238.955,49.77
88411,104,274.298,0.38
51648,237,49.155,4.82
22644,2592,37.562,69.01
74867,550,84.122,6.54
62426,769,47.415,16.22
26660,448,5.906,75.86
52160,930,39.85,23.34
59087,348,1482.249,0.23
13421,12742,42.01,303.31
67660,40,18.99,2.11
51443,1623,106.397,15.25
15620,681,0.956,712.34
85934,609,58.641,10.39
13865,5823,110.255,52.81
24612,175,0.528,331.44
58601,29680,574.641,51.65
43330,53,0.108,490.74
11753,12729,3.894,3268.88
74450,1720,71.725,23.98
82839,1421,116.785,12.17
06380,2427,0.955,2541.36
64102,28,0.308,90.91
70640,212,1.161,182.6
21561,2662,92.701,28.72
12792,171,3.391,50.43
03597,553,53.438,10.35
08902,43146,13.59,3174.83
68354,803,100.468,7.99
30012,33034,42.843,771.05
17084,4665,31.985,145.85
18031,12031,13.657,880.94
24848,101,13.306,7.59
22180,26506,5.806,4565.28
56710,460,42.171,10.91
24415,44,0.201,218.91
14456,19864,78.009,254.64
78870,1225,117.969,10.38
24504,9471,32.117,294.89
67838,1084,112.973,9.6
10986,1402,10.799,129.83
65232,269,24.701,10.89
05448,962,40.779,23.59
95514,81,86.698,0.93
89704,4843,76.536,63.28
92679,30966,22.671,1365.89
59855,430,0.727,591.47
44333,19884,27.872,713.4
92543,39878,17.624,2262.71
36130,0,,
54728,5631,126.426,44.54
17867,190,3.551,53.51
80528,24233,18.968,1277.57
74941,2452,112.529,21.79
65463,1393,68.736,20.27
28677,37628,82.432,456.47
45249,14219,6.548,2171.5
43504,1086,15.325,70.86
04956,569,37.941,15
84754,4252,63.332,67.14
49935,5969,474.789,12.57
37316,0,,
47043,4851,103.149,47.03
73011,562,51.95,10.82
74864,4803,113.004,42.5
02885,11138,6.132,1816.37
03561,6031,50.83,118.65
95987,6489,334.723,19.39
67516,563,169.431,3.32
33974,19330,22.76,849.3
32504,22125,10.701,2067.56
21053,3018,22.446,134.46
12182,14273,13.74,1038.79
38320,10470,147.598,70.94
59922,2617,33.864,77.28
12720,434,12.846,33.78
28782,6337,49.594,127.78
32053,3707,123.173,30.1
74724,111,32.014,3.47
30102,44593,29.291,1522.41
36609,24091,7.041,3421.53
86431,167,57.796,2.89
85325,1123,830.385,1.35
58620,193,234.837,0.82
62477,755,63.257,11.94
85037,53041,8.186,6479.48
47537,606,15.966,37.96
86017,752,138.488,5.43
99725,494,,
35952,8901,109.634,81.19
67863,233,170.265,1.37
18032,9459,2.01,4705.97
16218,1138,28.364,40.12
74110,15185,5.919,2565.47
61424,18,0.728,24.73
46733,19246,172.511,111.56
26817,586,19.846,29.53
88340,3577,718.901,4.98
19947,19343,119.678,161.63
57312,619,106.141,5.83
24105,379,21.457,17.66
78759,44882,13.916,3225.21
37416,14089,11.367,1239.47
67647,241,83.866,2.87
48188,45522,18.037,2523.81
61025,4331,34.826,124.36
96080,31149,612.084,50.89
51458,1255,94.552,13.27
85362,586,72.196,8.12
82007,21800,196.211,111.1
67067,2326,4.539,512.45
80018,17129,26.534,645.55
58843,799,214.162,3.73
15697,2906,1.796,1618.04
16833,5280,71.43,73.92
91007,33141,5.559,5961.68
05736,490,5.987,81.84
68801,30305,89.578,338.31
20136,31204,14.65,2129.97
98922,7915,447.217,17.7
54727,4798,140.211,34.22
36271,5991,82.074,73
28678,4701,44.698,105.17
93550,79929,196.163,407.46
03258,2693,21.145,127.36
95376,54853,7.631,7188.18
81641,3578,1698.947,2.11
49015,29013,23.537,1232.65
94592,922,4.233,217.81
43105,9059,57.295,158.11
41144,8457,150.377,56.24
84757,1388,51.094,27.17
21788,11919,66.76,178.54
67017,2058,64.924,31.7
64083,25541,28.483,896.71
30429,135,0.218,619.27
40212,15160,3.8,3989.47
51646,751,62.619,11.99
98849,1123,153.522,7.31
90024,50830,2.937,17306.78
02886,30925,14.917,2073.14
60460,1310,96.176,13.62
77083,74843,10.319,7252.93
73945,2258,385.916,5.85
95984,209,33.183,6.3
59089,630,248.116,2.54
67474,168,91.518,1.84
47568,579,27.7,20.9
47335,648,0.482,1344.4
72830,15962,131.468,121.41
63450,144,25.395,5.67
32509,372,1.278,291.08
21054,15412,17.824,864.68
98830,564,450.587,1.25
63074,16237,3.841,4227.28
78611,14463,277.728,52.08
04002,7695,66.033,116.53
47038,800,31.1,25.72
62362,266,0.392,678.57
62443,1771,73.399,24.13
72122,1226,104.283,11.76
42503,25638,129.323,198.25
08904,14981,1.821,8226.8
67428,1137,103.891,10.94
30439,10583,242.135,43.71
30018,96,,
65085,1135,55.989,20.27
36035,1851,108.984,16.98
51503,37411,118.733,315.09
43055,62697,112.82,555.73
16217,87,5.64,15.43
79032,220,19.342,11.37
26814,385,62.575,6.15
12071,221,9.233,23.94
19944,652,1.268,514.2
57311,1509,185.768,8.12
30678,1555,70.059,22.2
30450,2337,49.633,47.09
78756,9844,1.672,5887.56
42462,1627,44.181,36.83
33196,53846,24.484,2199.23
92086,1410,220.425,6.4
48185,48364,12.167,3975.01
61028,1671,106.935,15.63
11963,8114,13.483,601.79
51455,2303,110.8,20.79
93428,6269,77.003,81.41
27314,596,25.972,22.95
22539,1607,17.029,94.37
15698,771,1.511,510.26
05735,3632,42.852,84.76
24465,1287,175.48,7.33
20144,1322,40.21,32.88
54733,1311,45.905,28.56
79256,342,174.341,1.96
84329,99,481.044,0.21
95375,65,3.046,21.34
81642,12,139.151,0.09
43066,1170,38.507,30.38
95110,19444,4.67,4163.6
21787,11549,57.491,200.88
97119,5154,86.55,59.55
49544,9918,20.795,476.94
68873,3710,176.553,21.01
21607,538,18.301,29.4
98846,1313,89.126,14.73
13303,1455,35.39,41.11
24558,6044,93.842,64.41
71343,6571,524.558,12.53
54619,3842,102.858,37.35
17954,4564,0.696,6557.47
67101,6110,14.991,407.58
77960,0,16.954,0
63071,1315,39.754,33.08
15131,8451,7.283,1160.37
22973,5980,102.276,58.47
52135,641,26.011,24.64
21641,130,0.088,1477.27
47035,266,0.306,869.28
30517,18545,27.948,663.55
14069,492,8.516,57.77
89419,5043,461.231,10.93
38391,1507,61.556,24.48
34691,20072,8.176,2454.99
47345,1465,29.718,49.3
52325,434,42.078,10.31
50063,2623,65.797,39.87
67425,593,219.376,2.7
47456,1305,26.257,49.7
87311,4941,193.701,25.51
15465,569,,
36036,1840,104.498,17.61
18038,3459,13.07,264.65
43056,17485,85.884,203.59
76824,0,27.857,0
54456,5968,221.968,26.89
95019,6235,1.216,5127.47
43910,3195,55.24,57.84
76084,13645,50.812,268.54
12076,1316,75.,17.55
60931,468,46.093,10.15
89406,25536,1558.24,16.39
92082,20596,122.889,167.6
29031,1747,122.313,14.28
25064,9182,6.86,1338.48
12594,3645,24.07,151.43
51535,1768,130.191,13.58
92663,21584,3.309,6522.82
10456,86958,1.018,85420.43
87830,589,827.188,0.71
80012,51389,7.777,6607.82
68152,6766,13.627,496.51
24471,1795,16.233,110.58
20147,67007,19.886,3369.56
00685,40323,77.533,520.08
89442,827,159.749,5.18
76060,8808,7.422,1186.74
84326,2041,2.996,681.24
49065,7283,43.412,167.76
92705,48680,11.554,4213.26
07052,48323,12.025,4018.54
24011,789,0.172,4587.21
90603,20361,3.273,6220.9
98274,19247,141.18,136.33
64089,14060,63.954,219.85
15904,16283,30.644,531.36
32656,15630,56.624,276.03
19013,34697,5.719,6066.97
18210,7879,31.279,251.89
94117,37575,1.688,22260.07
54614,2647,81.487,32.48
17957,407,0.157,2592.36
43988,2364,52.118,45.36
02637,351,0.7,501.43
77642,38051,19.698,1931.72
23891,1498,2.314,647.36
41503,301,1.474,204.21
57245,149,0.485,307.22
14108,5301,27.09,195.68
47032,3136,34.979,89.65
42726,5025,102.745,48.91
13335,1388,38.154,36.38
38369,1636,38.791,42.17
59642,19,124.679,0.15
11940,5508,5.522,997.46
65256,2044,50.051,40.84
48421,6488,40.776,159.11
53968,2444,72.044,33.92
50320,23903,18.667,1280.49
50064,89,15.604,5.7
27504,15999,90.408,176.96
47459,3904,58.334,66.92
68341,744,99.077,7.51
75033,50292,,
26104,16729,37.189,449.84
24714,210,12.603,16.66
18035,21,0.351,59.83
59632,2535,500.546,5.06
54455,18994,230.265,82.49
38859,623,42.746,14.57
46156,1011,40.849,24.75
50543,1400,82.175,17.04
66424,531,57.187,9.29
37851,0,0.335,0
72550,797,46.021,17.32
90250,94991,6.694,14190.47
49688,2443,96.497,25.32
55041,7532,146.609,51.37
67230,11822,9.869,1197.89
25063,1581,86.73,18.23
32445,2550,26.04,97.93
43760,1564,34.674,45.11
23021,0,3.577,0
27703,62994,54.628,1153.14
62059,811,0.258,3143.41
34479,13265,17.403,762.22
16829,719,32.205,22.33
77451,510,1.155,441.56
51022,966,78.796,12.26
78665,64087,18.759,3416.33
51573,1069,60.129,17.78
63140,350,0.503,695.83
94566,44782,19.624,2282
07044,14441,2.819,5122.74
24014,15443,28.602,539.93
60410,14027,24.787,565.9
00719,29732,28.003,1061.74
59451,120,230.263,0.52
16730,38,0.585,64.96
02564,243,5.747,42.28
92266,152,325.795,0.47
45895,17983,189.534,94.88
98925,1240,125.613,9.87
29577,35022,23.53,1488.4
58793,508,163.351,3.11
97062,28620,13.889,2060.62
24556,2695,42.682,63.14
57472,1078,272.973,3.95
84401,46784,29.501,1585.84
80401,43429,52.159,832.63
06811,30526,21.208,1439.36
12132,129,1.859,69.39
23885,2859,33.936,84.25
52584,650,22.55,28.82
92250,7854,414.634,18.94
49831,543,116.788,4.65
85019,26974,3.75,7193.07
14067,4063,49.5,82.08
17033,17009,25.666,662.71
36560,3000,70.165,42.76
86443,0,466.631,0
46796,217,,
54935,41474,15.763,2631.1
99922,297,114.933,2.58
14608,12417,1.749,7099.49
50069,1024,5.098,200.86
81418,1761,20.623,85.39
48069,2607,0.534,4882.02
15472,106,0.243,436.21
41535,748,2.355,317.62
24202,12324,127.494,96.66
18036,14625,29.3,499.15
54458,135,0.669,201.79
95013,42,1.507,27.87
49717,36,0.915,39.34
92327,706,28.266,24.98
12078,23087,108.48,212.82
13364,359,2.956,121.45
99748,146,18.281,7.99
96858,327,,
62573,1154,44.3,26.05
52040,5508,60.869,90.49
89408,24025,148.709,161.56
55046,6030,46.681,129.17
67144,2775,45.041,61.61
47119,11748,43.157,272.22
21005,2354,7.969,295.39
47433,3722,80.923,45.99
96777,1838,174.223,10.55
00627,32753,46.355,706.57
20010,31591,1.082,29196.86
62054,347,38.96,8.91
34474,20497,19.75,1037.82
16826,457,3.276,139.5
29614,1904,0.192,9916.67
36277,5153,8.383,614.7
79331,11751,747.56,15.72
51027,1443,92.546,15.59
31620,11199,124.933,89.64
04222,4203,38.28,109.8
78666,87775,176.603,497.02
99683,584,2685.206,0.22
95363,30407,117.824,258.07
11214,88994,2.169,41029.97
47167,15573,213.321,73
82310,0,,
24017,24565,8.959,2741.94
41041,7564,107.333,70.47
67341,817,22.122,36.93
14513,13501,46.904,287.84
02563,10315,13.215,780.55
45898,908,33.883,26.8
64437,437,155.231,2.82
29574,9383,100.433,93.43
44111,39950,6.242,6400.19
13830,4826,110.487,43.68
07524,14676,0.754,19464.19
88053,149,10.806,13.79
54201,5178,74.865,69.16
22529,144,11.037,13.05
43986,1657,40.111,41.31
40046,1239,48.261,25.67
80419,0,0.1,0
77659,5847,116.511,50.18
02806,17113,8.214,2083.39
55321,5592,81.214,68.86
24067,2225,56.169,39.61
12911,44,0.095,463.16
67481,738,186.433,3.96
51243,702,53.746,13.06
42206,5675,118.454,47.91
14062,3220,72.35,44.51
68943,215,51.615,4.17
01970,44115,8.112,5438.24
38367,2668,78.051,34.18
66869,599,119.708,5
46795,7011,55.508,126.31
72937,3546,64.707,54.8
50012,1950,0.761,2562.42
93722,84500,19.23,4394.18
56020,83,1.029,80.66
24082,362,7.48,48.4
77627,21951,10.576,2075.55
44321,15743,15.178,1037.22
37752,6160,51.583,119.42
38857,4403,18.95,232.35
63774,149,3.305,45.08
49718,622,49.756,12.5
16942,847,23.717,35.71
13352,21,0.168,125
48242,0,7.162,0
03841,6282,10.964,572.97
95133,28561,3.195,8939.28
67152,9199,229.828,40.03
82052,86,13.618,6.32
79233,65,77.419,0.84
64752,580,67.23,8.63
00622,7950,28.993,274.2
64468,14315,144.62,98.98
87117,24,19.457,1.23
04051,1291,43.651,29.58
21128,14954,6.684,2237.28
51028,2047,126.98,16.12
11219,94737,1.482,63925.1
18660,3278,43.058,76.13
12468,1413,43.611,32.4
20623,2846,1.926,1477.67
27212,2215,48.449,45.72
07405,17859,19.725,905.4
64434,525,35.15,14.94
29579,53699,43.25,1241.6
89020,1854,345.435,5.37
77084,109115,30.657,3559.22
78943,230,5.812,39.57
17941,654,24.629,26.55
63855,774,78.593,9.85
29113,2186,43.062,50.76
11230,88252,1.841,47936.99
28771,7637,271.66,28.11
40045,3118,57.008,54.69
74601,19011,172.093,110.47
02809,22317,9.815,2273.76
24064,5226,32.833,159.17
49092,1951,55.848,34.93
12912,1860,90.349,20.59
78648,8022,145.521,55.13
85013,20947,3.718,5633.94
92503,88242,29.918,2949.46
17578,7716,15.318,503.72
75042,38040,7.482,5084.2
86437,84,69.046,1.22
17035,828,35.328,23.44
14717,612,27.268,22.44
96140,1099,4.698,233.93
04694,2263,131.031,17.27
14606,27478,9.73,2824.05
57541,149,118.546,1.26
48067,24496,4.59,5336.82
60173,13892,6.125,2268.08
50863,191,30.014,6.36
77042,40725,6.227,6540.07
01338,79,3.452,22.89
38843,12275,197.318,62.21
27890,2350,8.974,261.87
81003,14820,8.034,1844.66
33476,7131,26.27,271.45
68929,140,50.402,2.78
25866,343,,
46379,267,0.463,576.67
14769,849,9.124,93.05
04543,2249,12.434,180.88
25422,1720,69.963,24.58
08314,503,13.075,38.47
55434,33133,9.032,3668.4
83872,893,41.38,21.58
27403,20675,6.027,3430.4
38019,15747,137.962,114.14
91711,37538,15.,2502.53
21211,15481,2.787,5554.72
74363,2646,68.034,38.89
32259,69866,54.757,1275.93
94114,33627,1.426,23581.35
15064,348,0.823,422.84
97845,2326,65.017,35.78
91763,37515,5.178,7245.08
01770,4404,15.788,278.95
27555,788,0.371,2123.99
85249,48018,13.813,3476.29
82945,236,128.227,1.84
94550,49610,232.58,213.3
84751,1776,298.858,5.94
80640,14073,12.698,1108.28
71225,7450,58.428,127.51
20617,368,6.547,56.21
97342,144,56.026,2.57
04487,742,219.8,3.38
37019,618,16.754,36.89
19017,297,0.893,332.59
29581,4604,161.965,28.43
76266,18246,120.239,151.75
15532,127,0.675,188.15
75838,283,69.943,4.05
96055,3404,62.844,54.17
